"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
22.871;62;910;42;38220;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.011;12.9;90;0;0;-8.0;0;0;0;0;195;800;-110;97;1;0;1814;119.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
22.936;62;900;42;37800;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.215;1.215;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.716;12.9;90;0;0;-8.0;0;0;0;0;195;800;-100;97;1;0;1814;120.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.003;62;907;42;38094;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.038;12.9;-170;0;0;-8.0;0;0;0;0;195;800;-107;97;1;0;1814;120.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.071;62;901;42;37842;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.815;12.9;50;0;0;-8.0;0;0;0;0;195;800;-101;97;1;0;1814;120.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.137;62;902;42;37884;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.903;12.9;50;0;0;-8.0;0;0;0;0;195;800;-102;97;1;0;1814;120.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.204;62;897;42;37674;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.215;1.215;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.910;12.9;-30;0;0;-8.0;0;0;0;0;195;800;-97;97;1;0;1814;121.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.271;62;901;42;37842;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.878;12.9;-40;0;0;-8.0;0;0;0;0;195;800;-101;97;1;0;1814;120.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.338;62;902;42;37884;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.726;12.9;-40;0;0;-8.0;0;0;0;0;195;800;-102;97;1;0;1814;120.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.404;62;915;42;38430;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.151;12.9;40;0;0;-8.0;0;0;0;0;195;800;-115;97;1;0;1814;118.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.467;62;913;41;37433;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.588;12.9;170;0;0;-8.1;0;0;0;0;195;800;-113;97;1;0;1814;119.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
23.534;62;917;42;38514;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.625;12.9;170;0;0;-8.0;0;0;0;0;195;800;-117;97;1;0;1814;118.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.600;62;902;42;37884;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.548;12.9;-20;0;0;-8.0;0;0;0;0;195;800;-102;97;1;0;1814;120.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.665;62;908;42;38136;0.0;14.100;0.959;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.716;13.0;-90;0;0;-8.0;0;0;0;0;195;800;-108;97;1;0;1814;119.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.734;62;907;41;37187;0.0;13.400;0.912;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.649;13.0;-90;0;0;-8.1;0;0;0;0;195;800;-107;97;1;0;1814;120.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
23.801;62;915;42;38430;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.860;13.0;60;0;0;-8.0;0;0;0;0;195;800;-115;97;1;0;1814;118.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.865;63;907;41;37187;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.597;13.0;-70;0;0;-8.1;0;0;0;0;195;800;-107;97;1;0;1812;119.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
23.931;63;923;42;38766;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.098;13.0;-70;0;0;-8.0;0;0;0;0;195;800;-123;97;1;0;1812;117.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
23.996;63;914;41;37474;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.554;13.0;180;0;0;-8.1;0;0;0;0;195;800;-114;97;1;0;1812;118.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
23.996;63;919;41;37679;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.860;13.0;-60;0;0;-8.1;0;0;0;0;195;800;-119;97;1;0;1812;118.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.131;63;921;41;37761;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.846;12.9;-60;0;0;-8.1;0;0;0;0;195;800;-121;97;1;0;1812;118.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.131;63;931;41;38171;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.923;12.9;140;0;0;-8.1;0;0;0;0;195;800;-131;97;1;0;1812;116.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.262;63;919;41;37679;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.694;12.9;-140;0;0;-8.1;0;0;0;0;195;800;-119;97;1;0;1812;118.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.332;63;928;41;38048;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.845;12.9;-140;0;0;-8.1;0;0;0;0;195;800;-128;97;1;0;1812;117.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.398;63;923;41;37843;0.0;13.400;0.912;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.727;12.6;100;0;0;-8.1;0;0;0;0;195;800;-123;97;1;0;1812;117.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.467;63;921;41;37761;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.780;12.6;-80;0;0;-8.1;0;0;0;0;195;800;-121;97;1;0;1812;118.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.533;63;921;41;37761;0.0;13.400;0.912;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.547;12.6;-80;0;0;-8.1;0;0;0;0;195;800;-121;97;1;0;1812;118.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.598;63;925;41;37925;0.0;13.400;0.912;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.911;12.6;-10;0;0;-8.1;0;0;0;0;195;800;-125;97;1;0;1812;117.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.664;63;930;41;38130;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.937;12.8;-10;0;0;-8.1;0;0;0;0;195;800;-130;97;1;0;1812;116.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.734;63;939;41;38499;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.920;12.8;100;0;0;-8.1;0;0;0;0;195;800;-139;97;1;0;1812;115.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.798;63;934;41;38294;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.735;12.8;10;0;0;-8.1;0;0;0;0;195;800;-134;97;1;0;1812;116.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.864;63;934;41;38294;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.843;12.8;10;0;0;-8.1;0;0;0;0;195;800;-134;97;1;0;1812;116.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
24.931;64;935;41;38335;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.113;12.9;30;0;0;-8.1;0;0;0;0;195;800;-135;97;1;0;1811;116.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.000;64;934;41;38294;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.948;12.9;-20;0;0;-8.1;0;0;0;0;195;800;-134;97;1;0;1811;116.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.066;64;933;41;38253;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.169;12.9;-20;0;0;-8.1;0;0;0;0;195;800;-133;97;1;0;1811;116.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.138;64;930;41;38130;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.951;12.9;10;0;0;-8.1;0;0;0;0;195;800;-130;97;1;0;1811;116.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.201;64;920;41;37720;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.970;12.9;-130;0;0;-8.1;0;0;0;0;195;800;-120;97;1;0;1811;118.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.268;64;919;41;37679;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.972;12.9;-130;0;0;-8.1;0;0;0;0;195;800;-119;97;1;0;1811;118.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.337;64;919;41;37679;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.079;12.9;-90;0;0;-8.1;0;0;0;0;195;800;-119;97;1;0;1811;118.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.403;64;921;42;38682;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.926;12.9;100;0;0;-8.0;0;0;0;0;195;800;-121;97;1;0;1811;117.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
25.467;64;931;41;38171;0.0;13.600;0.925;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.274;12.9;100;0;0;-8.1;0;0;0;0;195;800;-131;97;1;0;1811;116.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.534;64;927;41;38007;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.908;12.9;80;0;0;-8.1;0;0;0;0;195;800;-127;97;1;0;1811;117.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.604;64;922;42;38724;0.0;13.500;0.918;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.107;12.9;-30;0;0;-8.0;0;0;0;0;195;800;-122;97;1;0;1811;117.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
25.669;64;921;41;37761;0.0;13.500;0.918;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.988;12.9;-30;0;0;-8.1;0;0;0;0;195;800;-121;97;1;0;1811;117.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.738;64;922;41;37802;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.148;12.9;-50;0;0;-8.1;0;0;0;0;195;800;-122;97;1;0;1811;117.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.805;64;914;41;37474;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.031;12.9;30;0;0;-8.1;0;0;0;0;195;800;-114;97;1;0;1811;118.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
25.869;64;914;42;38388;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.858;12.9;30;0;0;-8.0;0;0;0;0;195;800;-114;97;1;0;1811;118.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
25.934;65;917;41;37597;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.930;12.6;-100;0;0;-8.1;0;0;0;0;195;800;-117;97;1;0;1816;118.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
26.000;65;927;41;38007;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.177;12.6;130;0;0;-8.1;0;0;0;0;195;800;-127;97;1;0;1816;117.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
26.071;65;921;41;37761;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.738;12.6;130;0;0;-8.1;0;0;0;0;195;800;-121;97;1;0;1816;118.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
